CREATE TABLE `Customers` (`CustomerID` BIGINT NOT NULL, `FirstName` TEXT, `MiddleInitial` TEXT, `LastName` TEXT, PRIMARY KEY (`CustomerID`));
CREATE TABLE `Employees` (`EmployeeID` BIGINT NOT NULL, `FirstName` TEXT, `MiddleInitial` TEXT, `LastName` TEXT, PRIMARY KEY (`EmployeeID`));
CREATE TABLE `Products` (`ProductID` BIGINT NOT NULL, `Name` TEXT, `Price` DOUBLE, PRIMARY KEY (`ProductID`));
CREATE TABLE `Sales` (`SalesID` BIGINT NOT NULL, `SalesPersonID` BIGINT, `CustomerID` BIGINT, `ProductID` BIGINT, `Quantity` BIGINT, PRIMARY KEY (`SalesID`));
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (3638, 'Cedric', NULL, 'Zeng');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (3654, 'Cedric', 'M', 'Tang');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (3660, 'Cedric', 'R', 'She');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (3706, 'Chad', 'L', 'Tang');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (3707, 'Chad', 'M', 'Shan');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (3708, 'Chad', 'R', 'Luo');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (3725, 'Charles', NULL, 'Moore');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (3728, 'Charles', NULL, 'Perez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (3738, 'Charles', NULL, 'Ward');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (3746, 'Charles', 'D', 'Hernandez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (3748, 'Charles', 'D', 'Martinez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (3761, 'Charles', 'J', 'Thompson');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (3776, 'Charles', 'P', 'Jackson');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (3803, 'Chase', 'J', 'Murphy');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (3871, 'Chloe', NULL, 'Jones');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (3893, 'Chloe', 'C', 'Sanders');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (3935, 'Chloe', 'R', 'Hill');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (3995, 'Christian', 'M', 'Jenkins');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4004, 'Christian', 'S', 'Jones');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4010, 'Christina', NULL, 'Bell');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4028, 'Christina', 'M', 'Ramirez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4031, 'Christina', 'S', 'Sanchez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4074, 'Christopher', 'M', 'Lee');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4108, 'Christy', 'I', 'Liang');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4137, 'Cindy', 'E', 'Sai');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4153, 'Clarence', NULL, 'Guo');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4156, 'Clarence', NULL, 'Kumar');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4223, 'Clayton', NULL, 'Nara');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4236, 'Clayton', NULL, 'Zhao');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4240, 'Clayton', 'C', 'Gao');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4259, 'Clifford', NULL, 'Martinez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4262, 'Clifford', NULL, 'Rodriguez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4280, 'Clinton', NULL, 'Gill');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4295, 'Cody', NULL, 'Cox');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4297, 'Cody', NULL, 'Kelly');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4329, 'Cole', 'C', 'Cooper');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4387, 'Colin', 'W', 'Rai');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4403, 'Colleen', 'A', 'Guo');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4411, 'Colleen', 'C', 'Xu');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4416, 'Colleen', 'H', 'Chavez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4443, 'Connor', NULL, 'Butler');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4447, 'Connor', NULL, 'Flores');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4471, 'Connor', 'G', 'Alexander');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4480, 'Connor', 'L', 'Mitchell');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4492, 'Constance', 'J', 'Remmington');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4495, 'Corey', NULL, 'Kumar');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4502, 'Corey', NULL, 'Tang');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4510, 'Corey', 'R', 'Chavez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4528, 'Cory', 'E', 'Rana');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4543, 'Courtney', NULL, 'Mitchell');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4558, 'Craig', NULL, 'Blanco');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4571, 'Craig', 'C', 'Ruiz');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4617, 'Crystal', 'J', 'Gao');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4631, 'Curtis', 'A', 'Wang');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4636, 'Curtis', 'G', 'Hu');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4644, 'Curtis', 'S', 'Zheng');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4651, 'Cynthia', NULL, 'Malhotra');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4682, 'Daisy', NULL, 'Sanz');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4710, 'Dakota', 'T', 'Simmons');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4716, 'Dale', NULL, 'Shen');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4732, 'Dalton', NULL, 'Adams');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4741, 'Dalton', NULL, 'Green');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4758, 'Dalton', NULL, 'Russell');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4772, 'Dalton', 'A', 'Rogers');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4797, 'Dalton', 'L', 'Moore');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4810, 'Dalton', 'P', 'Bailey');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4828, 'Damien', NULL, 'Huang');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4834, 'Damien', NULL, 'Xie');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4842, 'Damien', 'C', 'Shen');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4893, 'Dana', 'S', 'Schmidt');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4904, 'Daniel', 'C', 'Garcia');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4909, 'Daniel', 'K', 'Wilson');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (4912, 'Daniel', 'P', 'Martinez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5027, 'Darren', 'E', 'Kapoor');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5043, 'Darryl', NULL, 'Lu');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5092, 'David', NULL, 'Washington');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5127, 'David', 'M', 'Bartness');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5164, 'Dawn', 'B', 'Li');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5168, 'Dawn', 'C', 'Raji');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5183, 'Dawn', 'N', 'Lin');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5193, 'Deanna', NULL, 'Fernandez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5235, 'Deanna', 'T', 'Rubio');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5253, 'Deborah', NULL, 'Yuan');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5260, 'Deborah', 'M', 'Lee');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5267, 'Debra', NULL, 'Core');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5271, 'Deepak', NULL, 'Kumar');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5277, 'Denise', NULL, 'Malhotra');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5311, 'Dennis', 'E', 'Ma');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5319, 'Dennis', 'M', 'Chen');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5323, 'Dennis', 'R', 'Zhou');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5350, 'Derrick', NULL, 'Martin');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5361, 'Derrick', 'C', 'Ruiz');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5364, 'Derrick', 'R', 'Diaz');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5372, 'Desiree', NULL, 'Sanz');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5407, 'Destiny', NULL, 'Sanders');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5427, 'Destiny', 'C', 'Rivera');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5431, 'Destiny', 'G', 'Cook');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5453, 'Destiny', 'W', 'Coleman');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5478, 'Devin', NULL, 'Lopez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5498, 'Devin', 'A', 'Ross');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5510, 'Devin', 'G', 'Foster');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5557, 'Devon', 'L', 'Tang');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5616, 'Dominic', NULL, 'Mehta');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5631, 'Dominic', 'J', 'Kapoor');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5652, 'Dominique', 'S', 'Arun');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5673, 'Donald', 'B', 'Arun');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5685, 'Donald', 'S', 'Mehta');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5697, 'Donna', 'B', 'Deng');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5711, 'Doris', 'J', 'Traube');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5716, 'Dorothy', 'J', 'Myer');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5719, 'Douglas', NULL, 'Fernandez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5741, 'Douglas', 'M', 'Sanchez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5765, 'Drew', 'L', 'Shen');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5775, 'Dustin', NULL, 'Goldstein');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5781, 'Dustin', NULL, 'Raji');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5815, 'Dwayne', 'T', 'Moreno');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5818, 'Dylan', NULL, 'Butler');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5830, 'Dylan', NULL, 'Sharma');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5838, 'Dylan', 'C', 'Hughes');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5857, 'Dylan', 'L', 'Jenkins');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5864, 'Dylan', 'P', 'Taylor');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5882, 'Ebony', NULL, 'Raman');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5890, 'Ebony', 'A', 'Srini');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5958, 'Edgar', 'M', 'Rana');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5971, 'Eduardo', NULL, 'Cook');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5983, 'Eduardo', NULL, 'Patterson');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (5987, 'Eduardo', NULL, 'Robinson');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6002, 'Eduardo', NULL, 'Wilson');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6046, 'Eduardo', 'S', 'Harris');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6071, 'Edward', NULL, 'King');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6117, 'Edward', 'S', 'Jenkins');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6120, 'Edward', 'S', 'Turner');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6146, 'Edwin', NULL, 'Zhang');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6236, 'Elizabeth', NULL, 'West');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6289, 'Emily', NULL, 'Johnson');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6314, 'Emily', 'L', 'Walker');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6348, 'Emma', 'A', 'Hughes');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6358, 'Emma', 'E', 'Jones');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6423, 'Eric', NULL, 'Gubbels');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6441, 'Eric', NULL, 'Wang');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6453, 'Eric', 'C', 'Gonzalez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6481, 'Erica', NULL, 'Wu');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6514, 'Erick', 'E', 'Mehta');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6517, 'Erick', 'J', 'Kapoor');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6547, 'Erika', NULL, 'Gomez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6553, 'Erika', NULL, 'Suarez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6576, 'Erin', NULL, 'Torres');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6587, 'Erin', 'R', 'Richardson');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6589, 'Erin', 'S', 'Bailey');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6606, 'Ernest', 'M', 'Zeng');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6640, 'Ethan', 'A', 'Clark');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6682, 'Eugene', 'A', 'Xu');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6695, 'Eugene', 'R', 'Zabokritski');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6717, 'Evan', NULL, 'Young');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6730, 'Evan', 'K', 'Carter');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6741, 'Evan', 'S', 'Ward');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6767, 'Evelyn', 'W', 'Raman');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6780, 'Faith', NULL, 'Kelly');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6802, 'Faith', 'M', 'Diaz');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6819, 'Felicia', 'E', 'Gutierrez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6827, 'Felicia', 'R', 'Dominguez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6841, 'Fernando', NULL, 'Hill');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6857, 'Fernando', NULL, 'Ross');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6921, 'Francis', 'J', 'Blanco');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6926, 'Francisco', NULL, 'Garcia');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6950, 'François', 'P', 'Ajenstat');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6962, 'Frank', NULL, 'Ramos');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6974, 'Frank', 'G', 'Gutierrez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6981, 'Frank', 'S', 'Pellow');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6995, 'Franklin', NULL, 'Yuan');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (6999, 'Franklin', NULL, 'Zhu');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (7007, 'Franklin', 'D', 'Xu');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (7059, 'Gabriel', NULL, 'Griffin');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (7083, 'Gabriel', 'G', 'Foster');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (7089, 'Gabriel', 'L', 'Collins');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (7091, 'Gabriel', 'L', 'Hill');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (7123, 'Gabriella', NULL, 'Rivera');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (7145, 'Gabriella', 'M', 'Gray');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (7163, 'Gabrielle', NULL, 'Diaz');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (7170, 'Gabrielle', NULL, 'Hughes');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (7207, 'Gabrielle', 'J', 'Hall');
